name,house_resources,sales_count,activity_rate,property_rate,education_rate,plate_rate,search_rate,raise_rate1,raise_rate2,house_count,struct_type,green_rate,volume_rate,admin_money,property_type,build_area,build_count,water,warm,electric,gas,safe,clean,elevator,park,communicate,bus,subway,kindergarten,school,university,mall,hospital,postoffice,bank,else,innersupport,rate_score
金祝新村,26.0,7.0,5.0,2.5,5.0,10.0,6.892,1.13,1.105,919户,板楼,1.4,1.70,0.50元/平米·月,住宅,60000平方米,19栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道天然气,小区保安 电子监控,卫生费、垃圾费,1,100个,移动、联通、电信等,3.0,1.0,1.0,1.0,1.0,0,2.0,1.0,4.0,1.0,1.0,129.667
远洋香奈,0.0,0.0,5.0,7.5,5.0,7.5,7.736,1.191,0.994,422户,塔楼,6.0,2.10,2.25元/平米·月,住宅,100000平方米,6栋,市供水,无,市供电,天然气,电子监控,保洁人员,1,800余个,宽带入户,3.0,0.0,1.0,2.0,1.0,0,1.0,1.0,3.0,1.0,1.0,129.556
新世纪大厦,0.0,0.0,2.5,7.5,5.0,10.0,7.436,2.43,1.117,175户,塔楼,5.0,8.73,2.50元/平米·月,住宅,33800平方米,1栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气,0,0,1,00车位数,电信、移动、联通等设备,2.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,129.491
新城西溪逸境,0.0,0.0,5.0,2.5,7.5,10.0,0.0,1.462,0.985,603户,板楼,7.0,1.60,1.68元/平米·月,住宅,74613平方米,15栋,市政供水,自供暖,市政供电,管道燃气,监控、保安,小区物业,1,592个,电信、移动、联通等设备,9.0,0.0,1.0,1.0,1.0,0,1.0,0.0,1.0,0.0,1.0,129.395
青年路小区,0.0,0.0,5.0,7.5,5.0,10.0,0.0,0.931,1.372,0,板楼,5.0,2.60,0,住宅,0,0,自来水,自供暖,杭州市电力局,管道燃气,电子监控,卫生费、垃圾费,0,停车位多 包月100元/月,电信、移动、联通等设备,0.0,0.0,2.0,2.0,1.0,0,3.0,1.0,1.0,2.0,0.0,129.39
嘉绿莲苑,4.0,3.0,5.0,5.0,7.5,10.0,6.044,1.285,0.973,240户,塔楼,2.4,1.80,0.80元/平米·月,住宅,0,3栋,市政供水,自供暖,民用供电,管道燃气,电子监控,卫生费、垃圾费,0,有210个车位,电信、移动、联通等设备,5.0,0.0,1.0,2.0,1.0,0,1.0,1.0,1.0,1.0,1.0,129.389
文三西路小区,1.0,0.0,2.5,5.0,5.0,10.0,0.0,1.911,0.975,20户,板楼,2.0,0,0,住宅,0,1栋,市政供水,空调,民用供电,管道燃气,电子监控,卫生费、垃圾费,1,地面停车位,电信、移动、联通等设备,8.0,0.0,1.0,1.0,1.0,0,1.0,1.0,2.0,1.0,1.0,129.235
省规划局宿舍,2.0,5.0,2.5,7.5,5.0,10.0,4.412,1.177,1.068,96户,板楼,3.0,1.30,0.50元/平米·月,住宅,0,2栋,市供水,自供暖,市政供电,管道燃气 罐装燃气,0,0,0,25个左右,移动、联通、电信等,0.0,0.0,2.0,1.0,1.0,0,3.0,1.0,4.0,2.0,1.0,129.202
钱江御府,0.0,0.0,5.0,7.5,7.5,10.0,1.98,1.138,1.118,557户,塔楼,6.0,2.80,3.90元/,住宅,91831平方米,7栋,0,0,0,0,0,0,0,567个停车位,0,0.0,1.0,2.0,2.0,1.0,0,1.0,0.0,3.0,0.0,1.0,129.13
丁桥兰苑,17.0,0.0,5.0,7.5,7.5,10.0,0.0,1.26,0.967,2165户,板楼,6.0,1.30,0.50元/平米·月,住宅,0,25栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,地面停车位,移动、联通、电信等,4.0,0.0,1.0,2.0,2.0,0,1.0,1.0,2.0,1.0,1.0,129.105
泰禾杭州院子别墅,0.0,0.0,2.5,10.0,5.0,7.5,3.136,0.927,1.106,0,联排,6.0,1.02,0,别墅,0,0,0,0,0,0,0,0,0,住宅,0,0.0,0.0,1.0,4.0,0.0,0,2.0,0.0,1.0,2.0,0.0,128.996
大关公寓,0.0,0.0,5.0,5.0,7.5,10.0,1.568,1.322,0.911,108户,板楼,2.0,0,0,住宅,0,3栋,杭州市水业集团有限公司,自供暖,国家电网,罐装煤气,小区保安,0,0,0,电信,0.0,0.0,2.0,4.0,1.0,0,1.0,1.0,1.0,1.0,0.0,128.953
马塍路11号,0.0,0.0,5.0,7.5,10.0,7.5,10.0,1.277,0.811,324户,板楼,2.0,0,0,住宅,0,8栋,市政供水,自供暖,民用供电,管道燃气,电子监控,卫生费、垃圾费,1,0,电信、移动、联通等设备,0.0,0.0,1.0,3.0,1.0,0,1.0,1.0,3.0,1.0,1.0,128.935
六圣堂,4.0,0.0,2.5,2.5,5.0,10.0,4.946,1.233,0.974,254户,塔楼,7.0,1.30,0.50元/平米·月,住宅,0,6栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,地面停车位,移动、联通、电信,1.0,1.0,1.0,3.0,1.0,0,1.0,1.0,2.0,1.0,1.0,128.886
领骏世界,0.0,0.0,5.0,7.5,5.0,10.0,5.666,0.865,1.004,960户,板楼,5.0,4.80,6.00元/平米·月,住宅,66241平方米,2栋,杭州市水业集团有限公司,自供暖,市供电,管道燃气 罐装燃气,电子监控,垃圾清运,1,机动车停车位约283个,移动、联通、电信等,0.0,0.0,1.0,1.0,1.0,0,1.0,1.0,5.0,3.0,6.0,128.876
郡望府,20.0,12.0,5.0,2.5,5.0,10.0,0.0,1.243,1.063,2710户,塔楼,6.0,2.50,2.00元/平米·月,住宅,383800平方米,14栋,0,0,0,0,0,0,0,车位数量1,0,0.0,0.0,2.0,3.0,0.0,0,2.0,0.0,3.0,0.0,1.0,128.875
清和园,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728,1.039,924户,板楼,6.0,1.60,0.70元/平米·月,住宅,136000平方米,41栋,杭州市水业集团有限公司,自供暖,国家电网,管道煤气,电子监控,卫生费、垃圾费,1,车位比1,智能化布线入户,0.0,0.0,2.0,4.0,1.0,0,2.0,1.0,2.0,4.0,1.0,128.865
古南社区,0.0,0.0,2.5,5.0,7.5,10.0,0.0,1.659,1.076,996户,板楼,6.0,1.50,0.50元/平米·月,住宅,480000平方米,37栋,自来水,无,一户一表,管道煤气,电子监控,卫生费、垃圾费,1,车位配比1,智能化布线入户,0.0,0.0,1.0,2.0,1.0,0,2.0,1.0,4.0,1.0,2.0,128.73
瓯江综合楼,0.0,0.0,2.5,5.0,5.0,7.5,0.0,3.907,1.109,192户,板楼,2.0,0,0,住宅,0,1栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气,单元门锁,卫生费、垃圾费,1,有地面停车位,移动、联通、电信等,3.0,0.0,1.0,1.0,1.0,0,1.0,1.0,2.0,1.0,1.0,128.705
三里新城柳苑,0.0,0.0,5.0,10.0,10.0,10.0,0.0,0.948,1.125,142户,板楼,6.2,2.16,0,住宅,410000平方米,4栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,有地面停车位,移动、联通、电信等,5.0,0.0,1.0,1.0,1.0,0,1.0,1.0,2.0,2.0,1.0,128.555
龙禧大酒店公寓,0.0,0.0,5.0,7.5,5.0,7.5,0.0,0.898,1.163,784户,板楼,4.0,1.00,3.00元/平米·月,住宅,43000平方米,1栋,市政供水,自供暖,民用供电,管道燃气,24小时保安监控,卫生费、垃圾费,1,150个,电信、移动、联通等设备、有线电视、卫星电,0.0,0.0,1.0,2.0,1.0,0,1.0,1.0,1.0,1.0,10.0,128.425
美浓小镇,0.0,0.0,0.0,0.0,0.0,0.0,7.736,1.918,1.224,128户,板塔结合,6.1,1.00,3.50元/平米·月,住宅,1000000平方米,31栋,自来水,自供暖,国家电网,燃气,保安,0,1,0,移动网络覆盖,0.0,0.0,2.0,2.0,0.0,0,4.0,0.0,2.0,2.0,1.0,128.376
下沙文汇苑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.302,1.023,984户,板楼,7.0,2.11,1.50元/平米·月,住宅,60000平方米,5栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道天然气,单元门锁,卫生费、垃圾费,1,500个,移动、联通、电信等,5.0,1.0,2.0,2.0,1.0,0,2.0,1.0,2.0,2.0,1.0,128.365
松合幸福雅苑,0.0,0.0,5.0,7.5,5.0,7.5,0.0,1.385,0.964,1016户,塔楼,0.0,0,0,住宅,0,10栋,市供水,无供暖,市供电,天燃气,0,0,1,0,宽带入户,0.0,0.0,1.0,4.0,1.0,0,3.0,0.0,1.0,1.0,0.0,128.31
雪峰水岸枫庭,0.0,0.0,5.0,10.0,5.0,10.0,3.866,0.824,1.007,800户,板楼,6.0,2.50,3.50元/平米·月,住宅,60352平方米,2栋,杭州市水业集团有限公司,大熙·碳纤维远红外地暖膜,杭州市电力局,管道天然气,小区闭路电视监控、电梯通话及监控、住宅紧急按钮报警,卫生费、垃圾费,1,322个,移动宽带等,1.0,0.0,1.0,1.0,1.0,0,3.0,1.0,2.0,5.0,1.0,128.211
九润公寓,0.0,0.0,5.0,7.5,7.5,7.5,0.0,1.212,0.971,1005户,板楼,6.0,2.20,2.80元/平米·月,住宅,160000平方米,12栋,0,0,0,0,0,0,0,车位配比为1,0,0.0,0.0,2.0,1.0,1.0,0,2.0,1.0,4.0,5.0,1.0,128.185
太平家园,0.0,0.0,2.5,5.0,7.5,7.5,0.0,1.413,1.103,1176户,板楼,5.0,0,0,住宅,0,36栋,市供水,自供暖,市供电,0,小区保安,物业卫生服务,0,0,电信、移动、联通等设备,0.0,0.0,3.0,2.0,2.0,0,2.0,1.0,2.0,1.0,0.0,128.175
瑞立辰秀嘉园,10.0,5.0,2.5,7.5,5.0,10.0,0.0,1.317,0.997,2404户,塔楼,6.0,2.73,0,住宅,257882平方米,26栋,1,用户自购空调器设备,双路供电,天然气接至住宅户内,小区安全执勤点,卫生费、垃圾费,1,710个车位,宽带入户,0.0,0.0,2.0,2.0,1.0,0,2.0,1.0,2.0,2.0,2.0,128.125
联庄公寓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.701,1.341,438户,板楼,9.0,0.91,1.08元/平米·月,住宅,35000平方米,10栋,杭州滨江水务公司,自供暖,杭州市电力局,管道然气,值班保安,垃圾清运,0,停 车 位,移动、联通、电信等,6.0,1.0,1.0,2.0,1.0,0,1.0,2.0,2.0,1.0,1.0,128.125
景泉苑,10.0,0.0,2.5,5.0,5.0,7.5,7.562,1.105,0.967,263户,板楼,7.0,1.30,0.50元/平米·月,住宅,508500平方米,11栋,杭州市水业集团有限公司,自供暖,国家电网,管道煤气,单元门锁,卫生费、垃圾费,1,地面停车位,移动、联通、电信等,2.0,0.0,1.0,3.0,2.0,0,1.0,1.0,2.0,1.0,1.0,128.117
金阳湾,0.0,0.0,5.0,7.5,5.0,7.5,7.18,2.051,0.954,110户,板楼,7.1,2.20,1.20元/平米·月,住宅,10300平方米,3栋,自来水,自供暖,一户一表,管道煤气,电子监控,卫生费、垃圾费,1,45个车位,电信、移动、联通等设备,2.0,0.0,1.0,2.0,1.0,0,1.0,1.0,1.0,1.0,1.0,128.1
擎天半岛排屋,6.0,0.0,0.0,0.0,0.0,0.0,3.136,1.889,1.004,369户,联排,6.0,2.20,1.50元/平米·月,别墅,0,25栋,0,0,0,0,0,0,0,车位分为地下车位和地上车位两种,0,0.0,0.0,1.0,6.0,0.0,0,2.0,0.0,0.0,0.0,1.0,128.086
蔚蓝郡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.016,1008户,板塔结合,6.0,2.80,1.70元/平米·月,住宅,96000平方米,10栋,市政供水,自供暖,杭州市电力局,管道天然气,小区安保,卫生费、垃圾费,1,人车分流设计,移动、联通、电信等,0.0,0.0,2.0,4.0,1.0,0,3.0,1.0,3.0,1.0,1.0,128.04
世贸丽晶城玉泉苑,1.0,0.0,2.5,7.5,5.0,7.5,2.298,1.375,0.963,304户,塔楼,7.0,2.30,1.80元/平米·月,住宅,0,1栋,市政供水,自供暖,民用供电,管道燃气,电子监控,卫生费、垃圾费,0,有地下停车位,电信、移动、联通等设备,8.0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,127.993
玺之湾,4.0,1.0,5.0,7.5,5.0,7.5,4.704,1.274,0.94,1506户,塔楼,7.44,2.30,1.60元/平米·月,住宅,176000平方米,20栋,0,0,0,0,0,0,0,1439个车位,0,0.0,0.0,1.0,3.0,0.0,0,2.0,0.0,3.0,0.0,1.0,127.984
隽逸花苑,0.0,0.0,5.0,10.0,5.0,7.5,0.0,2.361,0.587,0,板楼,2.0,0,0,住宅,0,0,杭州市水业集团有限公司,自供暖,国家电网,0,小区保安,垃圾清运,0,0,电信、移动、联通等,0.0,0.0,1.0,3.0,1.0,0,1.0,3.0,4.0,1.0,0.0,127.915
孝丰路小区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111,1.185,388户,板楼,7.0,1.20,0.50元/平米·月,住宅,60000平方米,15栋,自来水,自供暖,杭州市电力局,管道燃气,电子监控,卫生费、垃圾费,0,地面停车位,电信、移动、联通等设备,4.0,1.0,2.0,3.0,1.0,0,1.0,1.0,2.0,2.0,1.0,127.885
信义坊,3.0,2.0,2.5,7.5,5.0,10.0,4.536,0.982,1.034,1483户,板楼,6.0,2.50,1.80元/平米·月,住宅,160000平方米,16栋,自来水,无供暖,一户一表,管道煤气,电子监控 小区安保,卫生费、垃圾费,1,200,智能化布线入户,1.0,0.0,3.0,2.0,2.0,0,1.0,1.0,1.0,1.0,1.0,127.866
笕桥花苑,0.0,4.0,5.0,10.0,5.0,10.0,2.778,1.371,0.955,216户,板楼,2.0,2.00,0.50元/平米·月,住宅,28800平方米,7栋,民用水,自供暖,国家电网,管道燃气,小区保安,卫生费、垃圾费,0,停车位200个,电信,1.0,0.0,1.0,1.0,2.0,0,4.0,1.0,2.0,1.0,1.0,127.813
新湖香格里拉,11.0,0.0,2.5,5.0,7.5,10.0,7.28,1.668,1.056,13户,独栋,14.0,0.21,3.00元/,别墅,300000平方米,56栋,0,0,0,0,0,0,0,待定,0,0.0,0.0,3.0,1.0,1.0,0,1.0,0.0,1.0,2.0,0.0,127.8
中河南路小区,2.0,1.0,2.5,2.5,5.0,10.0,3.662,1.29,1.014,30户,板楼,2.0,0,0,住宅,0,1栋,市供水,自供暖,市政供电,管道燃气 罐装燃气,小区保安,物业卫生服务,0,0,电信、移动、联通等设备,4.0,0.0,2.0,2.0,2.0,0,1.0,1.0,2.0,1.0,1.0,127.772
东小河公寓,20.0,8.0,5.0,7.5,5.0,7.5,6.29,1.817,0.945,870户,板楼,7.0,2.30,0.50元/平米·月,住宅,0,35栋,市政供水,自供暖,民用供电,管道燃气,电子监控,卫生费、垃圾费,0,地下停车库,电信、移动、联通等设备,2.0,0.0,1.0,2.0,1.0,0,1.0,1.0,2.0,1.0,1.0,127.635
西湖新城,16.0,12.0,2.5,7.5,5.0,7.5,8.654,1.107,1.093,152户,塔楼,7.0,1.70,0.50元/平米·月,住宅,112000平方米,4栋,市供水,自供暖,国家电网,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,地面停车位,移动、联通、电信等,3.0,0.0,1.0,1.0,1.0,0,3.0,1.0,1.0,1.0,1.0,127.619
光辉岁月,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888,0.976,366户,板楼,6.0,1.80,1.30元/平米·月,住宅,150000平方米,4栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道天然气,电视监控系统、保安巡更集成系统、紧急求救系统、红外线防盗报警系统,卫生费、垃圾费,1,480个车位,宽带入户,6.0,0.0,1.0,2.0,1.0,0,3.0,1.0,2.0,2.0,4.0,127.52
上焦营巷小区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.378,0.972,112户,板楼,6.0,2.30,0,住宅,0,5栋,市政供水,自供暖,民用供电,管道煤气,电子监控,卫生费、垃圾费,0,0,电信、移动、联通等设备,2.0,0.0,1.0,3.0,1.0,0,3.0,1.0,6.0,1.0,1.0,127.36
北海公园,0.0,0.0,5.0,5.0,10.0,7.5,0.0,1.2,1.055,1190户,塔楼,6.0,2.80,1.75元/平米·月,住宅,150000平方米,11栋,市供水,自供暖,国家电网,天燃气,小区保安,小区物业,1,约1000个,移动、联通,0.0,1.0,1.0,3.0,1.0,0,1.0,1.0,2.0,1.0,1.0,127.325
水湘人家,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034,1.194,1344户,板楼,2.0,0,0,住宅,0,12栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道燃气、2.4元/立方,单元门锁,卫生费、垃圾费,0,有地面停车位,移动、联通、电信等,4.0,1.0,2.0,3.0,1.0,0,2.0,1.0,2.0,1.0,1.0,127.25
凯文和平雅苑,8.0,0.0,5.0,10.0,5.0,7.5,6.254,1.499,0.925,814户,板楼,6.6,2.11,0.60元/平米·月,住宅,0,21栋,自来水,自供暖,杭州市电力局,管道燃气,电子监控,卫生费、垃圾费,0,431个车位,电信、移动、联通等设备,3.0,0.0,1.0,2.0,1.0,0,1.0,1.0,1.0,1.0,1.0,127.219
御湘湖,0.0,0.0,5.0,7.5,5.0,7.5,9.476,1.423,0.885,144户,板楼,7.220000000000001,1.76,6.60元/平米·月,住宅,52922平方米,4栋,杭州市水业集团有限公司,自供暖,国家电网,0,0,0,1,270个停车位,移动、联通,0.0,0.0,2.0,2.0,1.0,0,1.0,1.0,1.0,3.0,1.0,127.201
嘉绿苑北区,0.0,0.0,5.0,7.5,7.5,10.0,7.762,1.111,1.046,372户,板楼,7.6,1.50,0.70元/平米·月,住宅,357000平方米,9栋,水箱供水,空调,15A,管道天然气,小区保安,卫生费、垃圾费,1,有900个停车位,IDD一门,0.0,0.0,1.0,2.0,2.0,0,1.0,1.0,1.0,2.0,3.0,127.162
宁和弄,0.0,0.0,5.0,7.5,10.0,10.0,9.352,1.464,0.91,388户,板楼,5.0,0,0,住宅,0,10栋,市政供水,自供暖,国家电网,0,执勤保安,垃圾清运,0,0,电信、移动、联通等,0.0,0.0,1.0,2.0,1.0,0,1.0,1.0,3.0,1.0,1.0,127.142
花坞新村,0.0,0.0,2.5,5.0,5.0,7.5,2.298,1.606,0.851,88户,板楼,2.0,0,4.16元/平米·月,住宅,10000平方米,5栋,市政供水,无,民用供电,管道燃气,电子监控,卫生费、垃圾费,0,地面停车位,电信、移动、联通等设备,4.0,0.0,1.0,3.0,1.0,0,1.0,1.0,1.0,2.0,1.0,127.123
机场路一巷小区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.395,0.913,346户,板楼,4.4,0,1.80元/平米·月,住宅,0,12栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气、罐装煤气,单元门锁,垃圾清运,0,120个,移动、联通、电信等,4.0,1.0,2.0,3.0,2.0,0,1.0,1.0,2.0,3.0,1.0,127.045
金欣公寓,5.0,1.0,2.5,5.0,7.5,10.0,6.834,1.402,0.946,222户,板楼,6.0,2.50,0.50元/平米·月,住宅,80000平方米,9栋,自来水,自供暖,一户一表,管道煤气,电子监控,卫生费、垃圾费,1,0,智能化布线入户,3.0,0.0,1.0,1.0,1.0,0,2.0,1.0,2.0,1.0,2.0,127.044
大家之江悦,1.0,10.0,0.0,0.0,0.0,0.0,3.136,1.085,1.069,516户,板楼,6.0,1.80,2.95元/平米·月,住宅,110000平方米,10栋,市供水,自供暖,市供电,燃气,监控、保安,0,1,600余个,电信、移动、联通等设备,1.0,0.0,1.0,4.0,3.0,0,3.0,0.0,4.0,0.0,1.0,127.021
裕达大厦,0.0,0.0,2.5,5.0,5.0,7.5,7.78,1.204,0.834,180户,塔楼,0.6,1.30,0.85元/平米·月,住宅,6985平方米,1栋,杭州市水业集团有限公司,自供暖,杭州市电力局,无,电子监控,卫生费、垃圾费,1,地下停车库,移动、联通、电信等,4.0,0.0,1.0,2.0,1.0,0,2.0,1.0,2.0,2.0,1.0,126.93
碧水豪园,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.157,1.089,367户,板楼,8.0,1.50,0.80元/平米·月,住宅,116000平方米,17栋,杭州滨江水务公司,自供暖,杭州市电力局,管道然气,值班保安,垃圾清运,1,总数,移动、联通、电信等,0.0,0.0,3.0,1.0,2.0,0,2.0,1.0,4.0,1.0,5.0,126.905
延庆里,0.0,0.0,5.0,5.0,5.0,10.0,0.0,1.402,1.258,42户,板楼,2.0,20.00,0,住宅,0,1栋,杭州市水业集团有限公司,自供暖,国家电网,管道燃气,小区保安,垃圾清运,0,0,电信、移动、联通等,0.0,0.0,1.0,2.0,2.0,0,3.0,1.0,4.0,1.0,0.0,126.89
地中海公寓,24.0,11.0,0.0,0.0,0.0,0.0,8.336,1.342,1.008,938户,板楼,9.0,3.00,4.80元/平米·月,住宅,0,29栋,市供水,自供暖,市供电,0,值班保安,垃圾清运,0,车库1,移动、联通、电信等,4.0,0.0,1.0,1.0,1.0,0,4.0,2.0,1.0,4.0,1.0,126.876
霞飞郡,0.0,0.0,2.5,7.5,10.0,7.5,0.0,1.396,1.291,1581户,板塔结合,6.0,2.20,2.80元/平米·月,住宅,190000平方米,25栋,市政供水,自供暖,民用电,天然气,监控,卫生费,1,超1,中国移动,0.0,0.0,1.0,1.0,3.0,0,3.0,1.0,3.0,2.0,1.0,126.825
遥祥寺巷,0.0,0.0,5.0,7.5,5.0,7.5,8.306,1.223,0.951,363户,板楼,7.0,1.80,0.50元/平米·月,住宅,47855平方米,9栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,地上停车位约260个,移动、联通、电信等,1.0,1.0,1.0,2.0,1.0,0,1.0,1.0,2.0,1.0,1.0,126.801
龙游路小区,1.0,0.0,2.5,2.5,5.0,10.0,3.286,1.364,0.826,102户,板楼,2.4,1.60,0,住宅,0,5栋,市政供水,无供暖,民用供电,管道燃气,电子监控,卫生费、垃圾费,1,大约100哥车位,电信、移动、联通等设备,0.0,0.0,2.0,3.0,1.0,0,2.0,2.0,1.0,2.0,1.0,126.716
金祝花园,1.0,1.0,2.5,5.0,5.0,10.0,2.778,1.235,1.07,275户,板楼,2.0,1.30,0.35元/平米·月,住宅,1200平方米,4栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道天然气,电子监控,卫生费、垃圾费,0,100个,移动、联通、电信等,0.0,0.0,1.0,1.0,1.0,0,3.0,1.0,2.0,1.0,7.0,126.678
融信永兴首府,0.0,0.0,5.0,7.5,5.0,10.0,0.0,0.99,0.88,339户,板楼,6.0,2.40,3.40元/,住宅,157125平方米,27栋,0,0,0,0,0,0,0,共946个车位,0,0.0,0.0,1.0,3.0,0.0,0,3.0,0.0,1.0,4.0,0.0,126.6
天河景园,0.0,0.0,0.0,0.0,0.0,0.0,7.49,2.099,1.072,306户,板楼,6.0,2.00,0,住宅,0,9栋,杭州市水业集团有限公司,自供暖,国家电网,0,小区保安,物业卫生服务,0,0,电信、移动、联通等设备,0.0,0.0,3.0,3.0,1.0,0,2.0,1.0,1.0,1.0,0.0,126.56
东方文化园奇景家苑,22.0,1.0,2.5,7.5,5.0,7.5,7.304,1.359,1.011,513户,板楼,6.0,1.20,1.20元/平米·月,住宅,47031平方米,25栋,市供水,自供暖,国家电网,天燃气,小区保安,0,0,285个,移动、联通,4.0,0.0,1.0,2.0,1.0,0,1.0,1.0,1.0,1.0,1.0,126.559
春花秋月公寓,0.0,0.0,0.0,0.0,0.0,0.0,9.09,1.931,1.076,52户,板楼,6.0,0,0,住宅,9009平方米,3栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气、罐装煤气,小区安保,物业卫生服务,0,0,电信、移动、联通等设备,0.0,0.0,1.0,3.0,2.0,0,3.0,2.0,3.0,1.0,0.0,126.54
董家弄,3.0,0.0,2.5,7.5,5.0,10.0,3.958,1.146,1.07,825户,板楼,6.0,2.40,0.50元/平米·月,住宅,71900平方米,22栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道然气、2.4元/立方,单元门锁,卫生费、垃圾费,0,地面停车位,移动、联通、电信等,7.0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,126.468
桥南新村,9.0,11.0,5.0,7.5,5.0,7.5,7.556,1.768,1.146,256户,板楼,2.0,0,0,住宅,0,12栋,杭州水业集团,自供暖,国家电网,0,小区安全执勤点,50元/月卫生费,0,地面停车位,中国移动、中国联通、中国电信,1.0,0.0,1.0,2.0,1.0,0,1.0,1.0,2.0,3.0,1.0,126.426
天成嘉苑北苑,0.0,14.0,5.0,7.5,5.0,7.5,0.0,1.691,1.229,745户,塔楼,6.0,2.20,1.00元/平米·月,住宅,26492平方米,19栋,杭州市水业集团有限公司、民用、1.85元/吨,无,杭州市电力局、民用、6毛不到,管道燃气、罐装煤气,小区安保,卫生费、垃圾费,1,250个车位,移动、联通、电信等,3.0,1.0,1.0,1.0,1.0,0,1.0,1.0,2.0,2.0,1.0,126.345
东厦东港花苑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117,0.988,4301户,塔楼,6.32,1.80,1.50元/,住宅,330616平方米,42栋,0,0,0,0,0,0,0,1577个,0,0.0,0.0,2.0,4.0,1.0,0,2.0,1.0,2.0,1.0,1.0,126.31
东郡国际,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433,0.997,3917户,板塔结合,6.0,2.20,1.75元/平方米·月,住宅,150000平方米,20栋,市政供水,自供暖,市政供电,管道燃气,电子监控,垃圾清远,1,停车位1900个,移动网络覆盖,0.0,0.0,1.0,5.0,3.0,0,2.0,1.0,3.0,1.0,1.0,126.285
陆家坞,0.0,0.0,5.0,10.0,5.0,7.5,0.99,0.818,1.101,0,板楼,2.0,0,0,住宅,0,0,杭州市水业集团有限公司,自供暖,市供电,管道燃气、罐装煤气,值班保安,垃圾清运,0,0,电信,7.0,0.0,1.0,2.0,1.0,0,1.0,1.0,1.0,1.0,0.0,126.185
天目山路228号,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147,1.107,24户,砖楼,6.0,1.00,0,住宅,57605平方米,1栋,杭州市水业集团有限公司,自供暖,国家电网,管道天然气,电子监控,卫生费、垃圾费,0,地面停车位,宽带入户,0.0,0.0,1.0,1.0,3.0,0,2.0,1.0,12.0,3.0,1.0,126.075
狮虎桥路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,1.087,119户,板楼,6.0,1.20,0.50元/平米·月,住宅,1000平方米,6栋,市政供水,自供暖,市政供电,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,0,移动、联通、电信等,0.0,0.0,2.0,5.0,2.0,0,2.0,1.0,1.0,1.0,1.0,125.935
首开望宸,1.0,0.0,5.0,7.5,10.0,10.0,3.136,1.589,0.892,419户,板楼,6.0,1.60,3.30元/,住宅,103334平方米,16栋,自来水,自供暖,民用,燃气,小区安保,0,1,共728个停车位,移动网络覆盖,0.0,0.0,0.0,0.0,0.0,0,4.0,1.0,4.0,5.0,1.0,125.906
思安坊,0.0,0.0,5.0,5.0,5.0,10.0,6.454,1.253,0.921,483户,板楼,6.0,1.80,0.50元/平米·月,住宅,0,14栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,地上停车位,移动、联通、电信等,3.0,0.0,1.0,2.0,1.0,0,1.0,1.0,1.0,3.0,1.0,125.799
